Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
 1 ,1, 3920, 1, 3920, 1, 3917, 1,JX275352_Nigeria_Poliovirus-2,KJ170530_Nigeria_Poliovirus-1,JX274999_Nigeria_Poliovirus-2, 2.54508013702036E-186, 3.25009513774546E-172, 7.73349705331514E-178, 7.61189807267604E-46, 5.9733309485955E-46, 1.6539546515393E-54,NS,NS, 2.03638016944854E-266,
 3,,,,,,,,,ON596382_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596381_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596379_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596376_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596374_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596370_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596369_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596368_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596366_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596362_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596361_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596348_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596346_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596343_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596342_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596341_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596340_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596339_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596338_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596336_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596334_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596333_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170568_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170565_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170560_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170558_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170556_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170554_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170550_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170546_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170544_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170543_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170542_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,KJ170533_Nigeria_Sabin-likePoliovirus2,
 3,,,,,,,,,ON596437_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596436_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596435_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596434_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596433_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596432_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596431_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596430_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596429_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596426_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596424_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596422_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596421_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596420_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596419_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596418_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596417_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596416_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596413_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596412_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596409_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596408_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596406_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596404_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596403_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596402_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596400_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596398_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596395_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596393_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596391_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596388_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596387_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596386_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596385_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596384_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596381_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596379_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596376_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596374_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596373_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596370_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596369_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596367_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596366_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596365_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596364_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596362_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596361_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596360_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596349_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596346_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596345_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596343_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596341_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596338_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596336_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596335_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596332_Nigeria_Poliovirus-2,
 3,,,,,,,,,ON596331_Nigeria_Poliovirus-2,
 3,,,,,,,,,KR259357_India_Poliovirus-2,
 3,,,,,,,,,JX275085_Nigeria_Poliovirus-2,
 3,,,,,,,,,JX274991_Nigeria_Poliovirus-2,
 3,,,,,,,,,MN541115_Russia_Poliovirus-2,
 3,,,,,,,,,MG212473_Russia_Poliovirus-3,
 3,,,,,,,,,KX162717_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170575_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170573_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170571_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170570_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170569_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170568_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170567_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170562_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170561_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170560_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170559_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170557_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170555_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170548_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170543_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170542_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170541_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170540_Nigeria_Poliovirus-2,
 3,,,,,,,,,KJ170533_Nigeria_Poliovirus-2,
 3,,,,,,,,,KF656732_China_Poliovirus-2,
 3,,,,,,,,,HM107835_China_Poliovirus-2,
 3,,,,,,,,,FJ517648_Belarus_Poliovirus-2,

 4 ,4, 2368, 10, 2368, 10, 2365, 10,OR253701_USA_Poliovirus-1,MZ245455_USA_Poliovirus-2,Unknown (JX275184_Nigeria_Poliovirus-2), 5.31604878958225E-181, 3.43608702554151E-149, 1.40859891256158E-181, 3.13599207256539E-60,NS,NS,NS,NS, 7.71076986463446E-303,

 5 ,5, 3879, 6280, 3879, 6280, 3876, 6264,^OP137275_Israel_Poliovirus-3,MG212457_Russia_Poliovirus-2,Unknown (KX162716_Nigeria_Poliovirus-2), 8.15453732403699E-195, 3.51665554519942E-181, 1.22722154596901E-189, 2.54599284580915E-48, 1.84645526212878E-48, 1.27072606022164E-59,NS,NS, 1.31646549801998E-281,

 6 ,6, 2345, 5020, 2345, 5020, 2342, 5007,MG212466_Russia_Poliovirus-3,MG212459_Russia_Poliovirus-2,KJ170670_Nigeria_Poliovirus-3, 6.47551802868025E-181, 4.44482706126682E-165, 8.1953899764766E-175, 1.89957583640221E-48, 1.03255524954123E-48, 1.47303605232336E-59,NS,NS, 1.60742729927207E-270,
 6,,,,,,,,,ON596436_Nigeria_Sabin-likePoliovirus2,OP137279_Israel_Poliovirus-3
 6,,,,,,,,,ON596425_Nigeria_Sabin-likePoliovirus2,OP137276_Israel_Poliovirus-3
 6,,,,,,,,,ON596405_Nigeria_Sabin-likePoliovirus2,MK028134_China_Poliovirus-3
 6,,,,,,,,,ON596404_Nigeria_Sabin-likePoliovirus2,MG451807_United-Kingdom_Poliovirus-3
 6,,,,,,,,,ON596401_Nigeria_Sabin-likePoliovirus2,MG212474_Russia_Poliovirus-3
 6,,,,,,,,,ON596400_Nigeria_Sabin-likePoliovirus2,MG212432_Russia_Poliovirus-3
 6,,,,,,,,,ON596399_Nigeria_Sabin-likePoliovirus2,KJ170677_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596398_Nigeria_Sabin-likePoliovirus2,KJ170675_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596396_Nigeria_Sabin-likePoliovirus2,KJ170674_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596392_Nigeria_Sabin-likePoliovirus2,KJ170673_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596390_Nigeria_Sabin-likePoliovirus2,KJ170672_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596389_Nigeria_Sabin-likePoliovirus2,KJ170669_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596388_Nigeria_Sabin-likePoliovirus2,KJ170668_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596387_Nigeria_Sabin-likePoliovirus2,KJ170667_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596386_Nigeria_Sabin-likePoliovirus2,KJ170666_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596384_Nigeria_Sabin-likePoliovirus2,KJ170664_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596383_Nigeria_Sabin-likePoliovirus2,KJ170663_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596382_Nigeria_Sabin-likePoliovirus2,KJ170662_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596381_Nigeria_Sabin-likePoliovirus2,KJ170661_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596379_Nigeria_Sabin-likePoliovirus2,KJ170660_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596376_Nigeria_Sabin-likePoliovirus2,KJ170640_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596374_Nigeria_Sabin-likePoliovirus2,KJ170639_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596370_Nigeria_Sabin-likePoliovirus2,KJ170637_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596369_Nigeria_Sabin-likePoliovirus2,KJ170636_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596368_Nigeria_Sabin-likePoliovirus2,KJ170635_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596366_Nigeria_Sabin-likePoliovirus2,KJ170634_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596362_Nigeria_Sabin-likePoliovirus2,KJ170633_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596361_Nigeria_Sabin-likePoliovirus2,KJ170632_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596348_Nigeria_Sabin-likePoliovirus2,KJ170631_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596346_Nigeria_Sabin-likePoliovirus2,KJ170628_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596343_Nigeria_Sabin-likePoliovirus2,KJ170627_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596342_Nigeria_Sabin-likePoliovirus2,KJ170625_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596341_Nigeria_Sabin-likePoliovirus2,KJ170623_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596340_Nigeria_Sabin-likePoliovirus2,KJ170622_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596339_Nigeria_Sabin-likePoliovirus2,KJ170621_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596338_Nigeria_Sabin-likePoliovirus2,KJ170620_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596336_Nigeria_Sabin-likePoliovirus2,KJ170619_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596334_Nigeria_Sabin-likePoliovirus2,KJ170618_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596333_Nigeria_Sabin-likePoliovirus2,KJ170617_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170568_Nigeria_Sabin-likePoliovirus2,KJ170613_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170565_Nigeria_Sabin-likePoliovirus2,KJ170610_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170560_Nigeria_Sabin-likePoliovirus2,KJ170609_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170558_Nigeria_Sabin-likePoliovirus2,KJ170606_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170556_Nigeria_Sabin-likePoliovirus2,KJ170603_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170554_Nigeria_Sabin-likePoliovirus2,KJ170601_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170550_Nigeria_Sabin-likePoliovirus2,KJ170600_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170546_Nigeria_Sabin-likePoliovirus2,KJ170599_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170544_Nigeria_Sabin-likePoliovirus2,KJ170598_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170543_Nigeria_Sabin-likePoliovirus2,KJ170595_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170542_Nigeria_Sabin-likePoliovirus2,KJ170592_Nigeria_Poliovirus-3
 6,,,,,,,,,KJ170533_Nigeria_Sabin-likePoliovirus2,KJ170591_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596437_Nigeria_Poliovirus-2,KJ170583_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596436_Nigeria_Poliovirus-2,KJ170581_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596434_Nigeria_Poliovirus-2,KJ170579_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596433_Nigeria_Poliovirus-2,KJ170578_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596432_Nigeria_Poliovirus-2,KJ170576_Nigeria_Poliovirus-3
 6,,,,,,,,,ON596426_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596422_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596420_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596419_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596418_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596417_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596416_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596413_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596412_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596409_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596404_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596403_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596402_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596400_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596398_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596395_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596393_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596391_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596388_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596387_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596386_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596384_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596381_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596379_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596376_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596374_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596373_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596370_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596369_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596367_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596366_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596365_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596364_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596362_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596361_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596360_Nigeria_Poliovirus-2,
 6,,,,,,,,,ON596346_Nigeria_Poliovirus-2,
